[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
45630,00000000-0000-0000-0300-000044040000,Collection[9],Descriptor_Company_BMD1_URSS,Company_BMD1_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45634,00000000-0000-0000-0300-000045040000,Collection[8],Descriptor_Company_BMD2K_URSS,Company_BMD2K_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45638,00000000-0000-0000-0300-000046040000,Collection[9],Descriptor_Company_BMD2_URSS,Company_BMD2_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45642,00000000-0000-0000-0300-000047040000,Collection[9],Descriptor_Company_BMD3,Company_BMD3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45646,00000000-0000-0000-0300-000048040000,Collection[9],Descriptor_Company_BMP1,Company_BMP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45650,00000000-0000-0000-0300-000049040000,Collection[9],Descriptor_Company_BMP1D,Company_BMP1D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
45655,00000000-0007-0000-0300-0000e8030000,Collection[8],Descriptor_Company_BMP1K_KOPA,Company_BMP1K_KOPA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45659,00000000-0000-0000-0300-00004a040000,Collection[9],Descriptor_Company_BMP1P,Company_BMP1P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45664,00000000-0007-0000-0300-0000e9030000,Collection[8],Descriptor_Company_BMP1X,Company_BMP1X,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45669,00000000-0007-0000-0300-0000ea030000,Collection[9],Descriptor_Company_BMP1_Fin,Company_BMP1_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45673,00000000-0000-0000-0300-00004b040000,Collection[9],Descriptor_Company_BMP1_SP1,Company_BMP1_SP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45677,00000000-0000-0000-0300-00004c040000,Collection[9],Descriptor_Company_BMP1_SP2_RDA,Company_BMP1_SP2_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45681,00000000-0000-0000-0300-00004d040000,Collection[8],Descriptor_Company_BMP1_Sp2,Company_BMP1_Sp2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45685,00000000-0007-0000-0300-0000eb030000,Collection[8],Descriptor_Company_BMP1_TJJ,Company_BMP1_TJJ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45690,00000000-0000-0000-0300-00004e040000,Collection[8],Descriptor_Company_BMP1_obr_685,Company_BMP1_obr_685,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45695,00000000-0000-0000-0300-00004f040000,Collection[9],Descriptor_Company_BMP2,Company_BMP2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45700,00000000-0000-0000-0300-000050040000,Collection[9],Descriptor_Company_BMP2_No_missile,Company_BMP2_No_missile,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45704,00000000-0000-0000-0300-000051040000,Collection[9],Descriptor_Company_BMP2D,Company_BMP2D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
45708,00000000-0007-0000-0300-0000ec030000,Collection[9],Descriptor_Company_BMP2_Fin,Company_BMP2_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45712,00000000-0000-0000-0300-000052040000,Collection[9],Descriptor_Company_BMP2_obr_1986,Company_BMP2_obr_1986,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45716,00000000-0000-0000-0300-000053040000,Collection[9],Descriptor_Company_BMP3,Company_BMP3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45720,00000000-0000-0000-0300-000054040000,Collection[8],Descriptor_Company_BMPT,Company_BMPT,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
45726,00000000-0000-0000-0300-000055040000,Collection[9],Descriptor_Company_BMP_1_NK,Company_BMP_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45730,00000000-0000-0000-0300-000056040000,Collection[8],Descriptor_Company_BM_21_NK,Company_BM_21_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45734,00000000-0000-0000-0300-000057040000,Collection[8],Descriptor_Company_BM_24M,Company_BM_24M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45738,00000000-0000-0000-0300-000058040000,Collection[8],Descriptor_Company_BM_24_CHI,Company_BM_24_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45742,00000000-0000-0000-0300-000059040000,Collection[8],Descriptor_Company_BM_24_NK,Company_BM_24_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45765,00000000-0007-0000-0300-0000ed030000,Collection[8],Descriptor_Company_BOV_1_POLO,Company_BOV_1_POLO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
45770,00000000-0007-0000-0300-0000ee030000,Collection[8],Descriptor_Company_BOV_3,Company_BOV_3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
45775,00000000-0007-0000-0300-0000ef030000,Collection[8],Descriptor_Company_BOV_30,Company_BOV_30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
45779,00000000-0007-0000-0300-0000f0030000,Collection[9],Descriptor_Company_BOV_M86,Company_BOV_M86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
45783,00000000-0007-0000-0300-0000f1030000,Collection[8],Descriptor_Company_BOV_Raketas,Company_BOV_Raketas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
45789,00000000-0001-0000-0300-0000ea030000,Collection[8],Descriptor_Company_BPzV_Snezka,Company_BPzV_Snezka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45793,00000000-0000-0000-0300-00005a040000,Collection[8],Descriptor_Company_BRDM1,Company_BRDM1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45797,00000000-0000-0000-0300-00005b040000,Collection[8],Descriptor_Company_BRDM1_HJ73,Company_BRDM1_HJ73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45802,00000000-0000-0000-0300-00005c040000,Collection[8],Descriptor_Company_BRDM2,Company_BRDM2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45806,00000000-0000-0000-0300-00005d040000,Collection[8],Descriptor_Company_BRDM2U,Company_BRDM2U,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45809,00000000-0000-0000-0300-00005e040000,Collection[8],Descriptor_Company_BRDM2U_Tuto,Company_BRDM2U_Tuto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45812,00000000-0000-0000-0300-00005f040000,Collection[8],Descriptor_Company_BRDM2_KonkM,Company_BRDM2_KonkM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45816,00000000-0000-0000-0300-000060040000,Collection[8],Descriptor_Company_BRDM2_Konkurs,Company_BRDM2_Konkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45820,00000000-0000-0000-0300-000061040000,Collection[8],Descriptor_Company_BRDM2_Konkurs_M,Company_BRDM2_Konkurs_M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45824,00000000-0000-0000-0300-000062040000,Collection[8],Descriptor_Company_BRDM2_Malyutka_M,Company_BRDM2_Malyutka_M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45828,00000000-0000-0000-0300-000063040000,Collection[8],Descriptor_Company_BRDM2_Malyutka_P,Company_BRDM2_Malyutka_P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45832,00000000-0007-0000-0300-0000f2030000,Collection[8],Descriptor_Company_BRDM2_Yug,Company_BRDM2_Yug,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45836,00000000-0000-0000-0300-000064040000,Collection[8],Descriptor_Company_BRDM3_URSS,Company_BRDM3_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45840,00000000-0000-0000-0300-000065040000,Collection[8],Descriptor_Company_BRDM_1_NK,Company_BRDM_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45844,00000000-0000-0000-0300-000066040000,Collection[8],Descriptor_Company_BRDM_2_Malyutka_NK,Company_BRDM_2_Malyutka_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45848,00000000-0007-0000-0300-0000f3030000,Collection[8],Descriptor_Company_BRDM_2_Malyutka_P,Company_BRDM_2_Malyutka_P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45853,00000000-0000-0000-0300-000067040000,Collection[8],Descriptor_Company_BRDM_2_NK,Company_BRDM_2_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45857,00000000-0000-0000-0300-000068040000,Collection[8],Descriptor_Company_BRDM_2_STRELA_1_NK,Company_BRDM_2_STRELA_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45861,00000000-0000-0000-0300-000069040000,Collection[8],Descriptor_Company_BRDM_2_Strela_1,Company_BRDM_2_Strela_1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45865,00000000-0000-0000-0300-00006a040000,Collection[8],Descriptor_Company_BRDM_2_Strela_1M,Company_BRDM_2_Strela_1M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45869,00000000-0000-0000-0300-00006b040000,Collection[8],Descriptor_Company_BRM1,Company_BRM1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45873,00000000-0000-0000-0300-00006c040000,Collection[8],Descriptor_Company_BRM1K,Company_BRM1K,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45877,00000000-0000-0000-0300-00006d040000,Collection[9],Descriptor_Company_BTR40,Company_BTR40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45881,00000000-0000-0000-0300-00006e040000,Collection[8],Descriptor_Company_BTR40A,Company_BTR40A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45885,00000000-0000-0000-0300-00006f040000,Collection[9],Descriptor_Company_BTR40B,Company_BTR40B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45889,00000000-0005-0000-0300-0000ea030000,Collection[8],Descriptor_Company_BTR40_Pikud,Company_BTR40_Pikud,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45893,00000000-0000-0000-0300-000070040000,Collection[8],Descriptor_Company_BTR60PB,Company_BTR60PB,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45897,00000000-0007-0000-0300-0000f4030000,Collection[9],Descriptor_Company_BTR60PB_Fin,Company_BTR60PB_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45901,00000000-0000-0000-0300-000071040000,Collection[9],Descriptor_Company_BTR60PZ,Company_BTR60PZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45905,00000000-0000-0000-0300-000072040000,Collection[9],Descriptor_Company_BTR70,Company_BTR70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45909,00000000-0000-0000-0300-000073040000,Collection[8],Descriptor_Company_BTR70_obr_1982,Company_BTR70_obr_1982,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45913,00000000-0000-0000-0300-000074040000,Collection[8],Descriptor_Company_BTR70_Zhalo,Company_BTR70_Zhalo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45917,00000000-0000-0000-0300-000075040000,Collection[9],Descriptor_Company_BTR80,Company_BTR80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45921,00000000-0000-0000-0300-000076040000,Collection[9],Descriptor_Company_BTR80A_NK,Company_BTR80A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45925,00000000-0000-0000-0300-000077040000,Collection[9],Descriptor_Company_BTR80A_URSS,Company_BTR80A_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45929,00000000-0000-0000-0300-000078040000,Collection[9],Descriptor_Company_BTR90_URSS,Company_BTR90_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45934,00000000-0000-0000-0300-000079040000,Collection[9],Descriptor_Company_BTRT_URSS,Company_BTRT_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
45940,00000000-0000-0000-0300-00007a040000,Collection[8],Descriptor_Company_BTR_152E_ZPTU_2,Company_BTR_152E_ZPTU_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45944,00000000-0000-0000-0300-00007b040000,Collection[8],Descriptor_Company_BTR_152E_ZPTU_4,Company_BTR_152E_ZPTU_4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45948,00000000-0005-0000-0300-0000eb030000,Collection[9],Descriptor_Company_BTR_152_ISR,Company_BTR_152_ISR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45952,00000000-0000-0000-0300-00007c040000,Collection[9],Descriptor_Company_BTR_152_NK,Company_BTR_152_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45956,00000000-0005-0000-0300-0000ec030000,Collection[8],Descriptor_Company_BTR_152_TCM,Company_BTR_152_TCM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45960,00000000-0000-0000-0300-00007d040000,Collection[8],Descriptor_Company_BTR_40A_NK,Company_BTR_40A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
45964,00000000-0007-0000-0300-0000f5030000,Collection[9],Descriptor_Company_BTR_50,Company_BTR_50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45968,00000000-0000-0000-0300-00007e040000,Collection[9],Descriptor_Company_BTR_50PK_NK,Company_BTR_50PK_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45972,00000000-0007-0000-0300-0000f6030000,Collection[8],Descriptor_Company_BTR_50YVI,Company_BTR_50YVI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45976,00000000-0007-0000-0300-0000f7030000,Collection[8],Descriptor_Company_BTR_50_Vigilant,Company_BTR_50_Vigilant,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45980,00000000-0000-0000-0300-00007f040000,Collection[9],Descriptor_Company_BTR_60PB_NK,Company_BTR_60PB_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45984,00000000-0000-0000-0300-000080040000,Collection[9],Descriptor_Company_BTR_60P_NK,Company_BTR_60P_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
45988,00000000-0000-0000-0300-000081040000,Collection[9],Descriptor_Company_BTR_D,Company_BTR_D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45992,00000000-0000-0000-0300-000082040000,Collection[9],Descriptor_Company_BTR_RD_Robot,Company_BTR_RD_Robot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
45997,00000000-0000-0000-0300-000083040000,Collection[9],Descriptor_Company_BTR_ZD_Skrezhet,Company_BTR_ZD_Skrezhet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46003,00000000-0000-0000-0300-000084040000,Collection[9],Descriptor_Company_BVP1,Company_BVP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46007,00000000-0000-0000-0300-000085040000,Collection[8],Descriptor_Company_BVP1K,Company_BVP1K,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46011,00000000-0000-0000-0300-000086040000,Collection[9],Descriptor_Company_BVP1P,Company_BVP1P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46015,00000000-0000-0000-0300-000087040000,Collection[9],Descriptor_Company_BVP2,Company_BVP2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46019,00000000-0001-0000-0300-0000eb030000,Collection[9],Descriptor_Company_BVP2_vz86,Company_BVP2_vz86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46023,00000000-0007-0000-0300-0000f8030000,Collection[9],Descriptor_Company_BVP_M80A,Company_BVP_M80A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46029,00000000-0007-0000-0300-0000f9030000,Collection[9],Descriptor_Company_BVP_M80A1_Vidra,Company_BVP_M80A1_Vidra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46036,00000000-0007-0000-0300-0000fa030000,Collection[9],Descriptor_Company_BVP_M96_Vidra,Company_BVP_M96_Vidra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
46042,00000000-0000-0000-0300-000088040000,Collection[9],Descriptor_Company_BWP1,Company_BWP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
